,/devices#IntGW-01/metrics/disk-device-write-latency,/devices#IntGW-01/metrics/cpu,/devices#IntGW-02/metrics/cpu,type,type_code,/time
305,287960742937.0,2.55593248e+16,2.370437026e+16,tap-loss-start,5,2020-06-29 06:58:00
306,287963972384.0,2.555947315e+16,2.370452195e+16,tap-loss-start,5,2020-06-29 06:59:00
307,0.0,2.555962183e+16,2.370467359e+16,tap-loss-start,5,2020-06-29 07:00:00
308,0.0,2.555977092e+16,2.370482461e+16,tap-loss-stop,6,2020-06-29 07:01:00
309,0.0,2.55599219e+16,2.370497753e+16,tap-loss-stop,6,2020-06-29 07:02:00
310,0.0,2.556007401e+16,2.370512854e+16,tap-loss-stop,6,2020-06-29 07:03:00
311,0.0,2.556022465e+16,2.370528066e+16,tap-loss-stop,6,2020-06-29 07:04:00
312,0.0,2.556037536e+16,2.370543266e+16,tap-loss-stop,6,2020-06-29 07:05:00
313,0.0,2.556052506e+16,2.370558282e+16,tap-loss-stop,6,2020-06-29 07:06:00
314,0.0,2.5560674e+16,2.370573599e+16,tap-loss-start,5,2020-06-29 07:07:00
315,0.0,2.556082156e+16,2.370588742e+16,tap-loss-start,5,2020-06-29 07:08:00
316,0.0,2.556097031e+16,2.37060412e+16,tap-loss-start,5,2020-06-29 07:09:00
317,287980293442.0,2.556111903e+16,2.370619431e+16,tap-loss-start,5,2020-06-29 07:10:00
318,0.0,2.556126737e+16,2.370634742e+16,tap-loss-start,5,2020-06-29 07:11:00
319,287980293442.0,2.556141608e+16,2.370649926e+16,tap-loss-stop,6,2020-06-29 07:12:00
320,0.0,2.556156654e+16,2.370665051e+16,tap-loss-stop,6,2020-06-29 07:13:00
321,0.0,2.556171736e+16,2.370680319e+16,tap-loss-stop,6,2020-06-29 07:14:00
322,0.0,2.556186809e+16,2.370695554e+16,tap-loss-stop,6,2020-06-29 07:15:00
323,287989162487.0,2.556201921e+16,2.370710758e+16,tap-loss-stop,6,2020-06-29 07:16:00
324,0.0,2.55621684e+16,2.370725844e+16,tap-loss-start,5,2020-06-29 07:17:00
325,0.0,2.556231596e+16,2.370741028e+16,tap-loss-start,5,2020-06-29 07:18:00
326,0.0,2.556246469e+16,2.370756261e+16,tap-loss-start,5,2020-06-29 07:19:00
327,0.0,2.556261266e+16,2.370771546e+16,tap-loss-start,5,2020-06-29 07:20:00
328,0.0,2.556276083e+16,2.370786736e+16,tap-loss-start,5,2020-06-29 07:21:00
329,0.0,2.556290862e+16,2.370801997e+16,tap-loss-stop,6,2020-06-29 07:22:00
330,287992817499.0,2.556306044e+16,2.370817398e+16,tap-loss-stop,6,2020-06-29 07:23:00
331,288001586065.0,2.556321238e+16,2.370832754e+16,tap-loss-stop,6,2020-06-29 07:24:00
332,0.0,2.556336183e+16,2.370847915e+16,tap-loss-stop,6,2020-06-29 07:25:00
333,0.0,2.556351153e+16,2.370862963e+16,tap-loss-stop,6,2020-06-29 07:26:00
334,0.0,2.556366059e+16,2.370878054e+16,tap-loss-stop,6,2020-06-29 07:27:00
335,0.0,2.556381067e+16,2.370893134e+16,tap-loss-start,5,2020-06-29 07:28:00
336,0.0,2.556396239e+16,2.37090827e+16,tap-loss-start,5,2020-06-29 07:29:00
337,0.0,2.556411323e+16,2.370923369e+16,tap-loss-start,5,2020-06-29 07:30:00
338,0.0,2.55642652e+16,2.370938415e+16,tap-loss-start,5,2020-06-29 07:31:00
339,0.0,2.556441656e+16,2.370953551e+16,tap-loss-start,5,2020-06-29 07:32:00
340,0.0,2.556456883e+16,2.370968732e+16,tap-loss-stop,6,2020-06-29 07:33:00
341,0.0,2.556472101e+16,2.370984127e+16,tap-loss-stop,6,2020-06-29 07:34:00
342,0.0,2.556487142e+16,2.370999413e+16,tap-loss-stop,6,2020-06-29 07:35:00
343,288013637403.0,2.5565022e+16,2.37101451e+16,tap-loss-stop,6,2020-06-29 07:36:00
344,288013637403.0,2.556517261e+16,2.371029777e+16,tap-loss-stop,6,2020-06-29 07:37:00
345,0.0,2.556532523e+16,2.37104503e+16,tap-loss-start,5,2020-06-29 07:38:00
346,0.0,2.556547705e+16,2.371060056e+16,tap-loss-start,5,2020-06-29 07:39:00
347,0.0,2.556562803e+16,2.371075139e+16,tap-loss-start,5,2020-06-29 07:40:00
348,288017195993.0,2.556577949e+16,2.371090182e+16,tap-loss-start,5,2020-06-29 07:41:00
349,0.0,2.556593033e+16,2.371105318e+16,tap-loss-start,5,2020-06-29 07:42:00
350,0.0,2.556608168e+16,2.371120356e+16,tap-loss-stop,6,2020-06-29 07:43:00
351,288024004605.0,2.556623445e+16,2.371135602e+16,tap-loss-stop,6,2020-06-29 07:44:00
352,288024004605.0,2.556638663e+16,2.371151007e+16,tap-loss-stop,6,2020-06-29 07:45:00
353,288024004605.0,2.55665392e+16,2.371166357e+16,tap-loss-stop,6,2020-06-29 07:46:00
354,288024004605.0,2.5566691e+16,2.371181646e+16,tap-loss-stop,6,2020-06-29 07:47:00
355,0.0,2.556684328e+16,2.371196795e+16,tap-loss-stop,6,2020-06-29 07:48:00
356,288027473143.0,2.556699647e+16,2.37121203e+16,tap-loss-start,5,2020-06-29 07:49:00
357,0.0,2.556714769e+16,2.37122704e+16,tap-loss-start,5,2020-06-29 07:50:00
358,0.0,2.556730019e+16,2.371242187e+16,tap-loss-start,5,2020-06-29 07:51:00
359,288027967323.0,2.556745323e+16,2.371257465e+16,tap-loss-start,5,2020-06-29 07:52:00
360,0.0,2.556760612e+16,2.371272672e+16,tap-loss-start,5,2020-06-29 07:53:00
361,0.0,2.55677597e+16,2.37128786e+16,tap-loss-stop,6,2020-06-29 07:54:00
362,0.0,2.55679117e+16,2.371303295e+16,tap-loss-stop,6,2020-06-29 07:55:00
363,0.0,2.556806478e+16,2.371318673e+16,tap-loss-stop,6,2020-06-29 07:56:00
364,0.0,2.556821615e+16,2.371333898e+16,tap-loss-stop,6,2020-06-29 07:57:00
365,288033504760.0,2.556836589e+16,2.371349081e+16,tap-loss-stop,6,2020-06-29 07:58:00
366,0.0,2.556851661e+16,2.371364178e+16,tap-loss-start,5,2020-06-29 07:59:00
367,0.0,2.556866729e+16,2.371379006e+16,tap-loss-start,5,2020-06-29 08:00:00
368,288046021281.0,2.556881909e+16,2.371393868e+16,tap-loss-start,5,2020-06-29 08:01:00
369,0.0,2.55689714e+16,2.371408785e+16,tap-loss-start,5,2020-06-29 08:02:00
370,0.0,2.556912274e+16,2.371423589e+16,tap-loss-start,5,2020-06-29 08:03:00
371,288052757420.0,2.556927507e+16,2.371438594e+16,tap-loss-stop,6,2020-06-29 08:04:00
372,288053279141.0,2.55694259e+16,2.371453714e+16,tap-loss-stop,6,2020-06-29 08:05:00
373,0.0,2.556957773e+16,2.371468894e+16,tap-loss-stop,6,2020-06-29 08:06:00
374,0.0,2.556972903e+16,2.371484112e+16,tap-loss-stop,6,2020-06-29 08:07:00
375,0.0,2.556988109e+16,2.371499361e+16,tap-loss-stop,6,2020-06-29 08:08:00
376,0.0,2.557003372e+16,2.371514797e+16,tap-loss-stop,6,2020-06-29 08:09:00
377,288057086771.0,2.557018544e+16,2.37152992e+16,tap-loss-start,5,2020-06-29 08:10:00
378,288057086771.0,2.557033775e+16,2.371544904e+16,tap-loss-start,5,2020-06-29 08:11:00
379,0.0,2.557048878e+16,2.371559846e+16,tap-loss-start,5,2020-06-29 08:12:00
380,288057086771.0,2.557063997e+16,2.371574654e+16,tap-loss-start,5,2020-06-29 08:13:00
381,0.0,2.557079113e+16,2.371589562e+16,tap-loss-start,5,2020-06-29 08:14:00
382,288065017868.0,2.557094266e+16,2.371604394e+16,tap-loss-stop,6,2020-06-29 08:15:00
383,288065017868.0,2.557109384e+16,2.371619562e+16,tap-loss-stop,6,2020-06-29 08:16:00
384,288065017868.0,2.557124447e+16,2.371634723e+16,tap-loss-stop,6,2020-06-29 08:17:00
385,288065017868.0,2.55713951e+16,2.371649913e+16,tap-loss-stop,6,2020-06-29 08:18:00
386,0.0,2.557154566e+16,2.371665079e+16,tap-loss-stop,6,2020-06-29 08:19:00
387,0.0,2.557169472e+16,2.371680014e+16,tap-loss-start,5,2020-06-29 08:20:00
388,288068262936.0,2.557184605e+16,2.37169523e+16,tap-loss-start,5,2020-06-29 08:21:00
389,0.0,2.557199613e+16,2.371710398e+16,tap-loss-start,5,2020-06-29 08:22:00
390,0.0,2.557214672e+16,2.371725598e+16,tap-loss-start,5,2020-06-29 08:23:00
391,288074956245.0,2.557229826e+16,2.371740975e+16,tap-loss-start,5,2020-06-29 08:24:00
392,0.0,2.557245021e+16,2.371756314e+16,tap-loss-stop,6,2020-06-29 08:25:00
393,288075396152.0,2.557260186e+16,2.371771669e+16,tap-loss-stop,6,2020-06-29 08:26:00
394,0.0,2.557275281e+16,2.371786955e+16,tap-loss-stop,6,2020-06-29 08:27:00
395,288075396152.0,2.557290391e+16,2.371802102e+16,tap-loss-stop,6,2020-06-29 08:28:00
396,0.0,2.55730556e+16,2.371817295e+16,tap-loss-stop,6,2020-06-29 08:29:00
397,0.0,2.557320632e+16,2.371832541e+16,tap-loss-stop,6,2020-06-29 08:30:00
398,0.0,2.557335748e+16,2.371847709e+16,tap-loss-start,5,2020-06-29 08:31:00
399,0.0,2.557350777e+16,2.371862837e+16,tap-loss-start,5,2020-06-29 08:32:00
400,0.0,2.557365864e+16,2.371878079e+16,tap-loss-start,5,2020-06-29 08:33:00
401,0.0,2.557381059e+16,2.371893416e+16,tap-loss-start,5,2020-06-29 08:34:00
402,0.0,2.557396234e+16,2.371908721e+16,tap-loss-start,5,2020-06-29 08:35:00
403,288084921203.0,2.557411594e+16,2.371924086e+16,tap-loss-stop,6,2020-06-29 08:36:00
404,288084921203.0,2.557426829e+16,2.371939416e+16,tap-loss-stop,6,2020-06-29 08:37:00
405,0.0,2.557441971e+16,2.371954566e+16,tap-loss-stop,6,2020-06-29 08:38:00
406,0.0,2.557457074e+16,2.371969838e+16,tap-loss-stop,6,2020-06-29 08:39:00
407,0.0,2.557472056e+16,2.371984869e+16,tap-loss-stop,6,2020-06-29 08:40:00
408,0.0,2.557487105e+16,2.371999986e+16,tap-loss-start,5,2020-06-29 08:41:00
409,0.0,2.557502051e+16,2.372015261e+16,tap-loss-start,5,2020-06-29 08:42:00
410,288088343902.0,2.557517175e+16,2.372030483e+16,tap-loss-start,5,2020-06-29 08:43:00
411,288094517011.0,2.557532388e+16,2.372045898e+16,tap-loss-start,5,2020-06-29 08:44:00
412,0.0,2.557547493e+16,2.372061178e+16,tap-loss-start,5,2020-06-29 08:45:00
413,0.0,2.557562298e+16,2.372076498e+16,tap-loss-stop,6,2020-06-29 08:46:00
414,288095010693.0,2.557577357e+16,2.372091707e+16,tap-loss-stop,6,2020-06-29 08:47:00
415,288095010693.0,2.557592483e+16,2.372106797e+16,tap-loss-stop,6,2020-06-29 08:48:00
416,0.0,2.557607595e+16,2.372122109e+16,tap-loss-stop,6,2020-06-29 08:49:00
417,288099920100.0,2.557622456e+16,2.372137193e+16,tap-loss-stop,6,2020-06-29 08:50:00
418,288099920100.0,2.557637429e+16,2.37215238e+16,tap-loss-stop,6,2020-06-29 08:51:00
419,288099920100.0,2.557652469e+16,2.372167652e+16,tap-loss-start,5,2020-06-29 08:52:00
420,0.0,2.557667421e+16,2.37218262e+16,tap-loss-start,5,2020-06-29 08:53:00
421,288107424620.0,2.557682443e+16,2.372197687e+16,tap-loss-start,5,2020-06-29 08:54:00
422,288107925884.0,2.557697384e+16,2.372212739e+16,tap-loss-start,5,2020-06-29 08:55:00
423,288107925884.0,2.557712373e+16,2.372227892e+16,tap-loss-start,5,2020-06-29 08:56:00
424,0.0,2.55772738e+16,2.37224306e+16,tap-loss-stop,6,2020-06-29 08:57:00
425,288107925884.0,2.557742548e+16,2.372258289e+16,tap-loss-stop,6,2020-06-29 08:58:00
426,0.0,2.557757705e+16,2.372273707e+16,tap-loss-stop,6,2020-06-29 08:59:00
427,0.0,2.557772894e+16,2.372289071e+16,tap-loss-stop,6,2020-06-29 09:00:00
428,0.0,2.557788069e+16,2.372304439e+16,tap-loss-stop,6,2020-06-29 09:01:00
429,288112877455.0,2.557803264e+16,2.372319849e+16,tap-loss-start,5,2020-06-29 09:02:00
430,0.0,2.557818414e+16,2.372335065e+16,tap-loss-start,5,2020-06-29 09:03:00
431,288119864684.0,2.557833616e+16,2.372350463e+16,tap-loss-start,5,2020-06-29 09:04:00
432,288120351677.0,2.557848753e+16,2.372365724e+16,tap-loss-start,5,2020-06-29 09:05:00
433,288120351677.0,2.557863826e+16,2.372380902e+16,tap-loss-start,5,2020-06-29 09:06:00
434,0.0,2.557878843e+16,2.372396183e+16,tap-loss-stop,6,2020-06-29 09:07:00
435,288120351677.0,2.557893944e+16,2.372411469e+16,tap-loss-stop,6,2020-06-29 09:08:00
436,288123228511.0,2.557909046e+16,2.372426736e+16,tap-loss-stop,6,2020-06-29 09:09:00
437,0.0,2.557924168e+16,2.372442062e+16,tap-loss-stop,6,2020-06-29 09:10:00
438,288129017136.0,2.557939099e+16,2.372457119e+16,tap-loss-stop,6,2020-06-29 09:11:00
439,0.0,2.557954085e+16,2.372472305e+16,tap-loss-stop,6,2020-06-29 09:12:00
440,288129017136.0,2.557968877e+16,2.372487195e+16,tap-loss-start,5,2020-06-29 09:13:00
441,0.0,2.55798353e+16,2.372502028e+16,tap-loss-start,5,2020-06-29 09:14:00
442,288135637782.0,2.5579982e+16,2.372516832e+16,tap-loss-start,5,2020-06-29 09:15:00
443,0.0,2.558012983e+16,2.372531697e+16,tap-loss-start,5,2020-06-29 09:16:00
444,0.0,2.558027548e+16,2.372546635e+16,tap-loss-start,5,2020-06-29 09:17:00
445,0.0,2.558042254e+16,2.372561516e+16,tap-loss-stop,6,2020-06-29 09:18:00
446,288138806491.0,2.558057249e+16,2.372576632e+16,tap-loss-stop,6,2020-06-29 09:19:00
447,288139195303.0,2.558072218e+16,2.37259195e+16,tap-loss-stop,6,2020-06-29 09:20:00
448,288139195303.0,2.558087389e+16,2.372607167e+16,tap-loss-stop,6,2020-06-29 09:21:00
449,0.0,2.558102548e+16,2.372622586e+16,tap-loss-stop,6,2020-06-29 09:22:00
450,0.0,2.558117689e+16,2.372637821e+16,tap-loss-start,5,2020-06-29 09:23:00
451,0.0,2.558132817e+16,2.37265309e+16,tap-loss-start,5,2020-06-29 09:24:00
452,0.0,2.558147854e+16,2.372668391e+16,tap-loss-start,5,2020-06-29 09:25:00
453,0.0,2.55816289e+16,2.372683524e+16,tap-loss-start,5,2020-06-29 09:26:00
454,0.0,2.558177895e+16,2.37269871e+16,tap-loss-start,5,2020-06-29 09:27:00
455,0.0,2.55819293e+16,2.372713889e+16,tap-loss-stop,6,2020-06-29 09:28:00
456,288150939723.0,2.558207912e+16,2.372729059e+16,tap-loss-stop,6,2020-06-29 09:29:00
457,0.0,2.558222951e+16,2.372744278e+16,tap-loss-stop,6,2020-06-29 09:30:00
458,0.0,2.558237953e+16,2.372759457e+16,tap-loss-stop,6,2020-06-29 09:31:00
459,288151435358.0,2.558252916e+16,2.372774659e+16,tap-loss-stop,6,2020-06-29 09:32:00
460,0.0,2.558267867e+16,2.372789741e+16,tap-loss-stop,6,2020-06-29 09:33:00
461,0.0,2.558282938e+16,2.372804919e+16,tap-loss-start,5,2020-06-29 09:34:00
462,288158819764.0,2.558297889e+16,2.372820122e+16,tap-loss-start,5,2020-06-29 09:35:00
463,0.0,2.558312985e+16,2.372835494e+16,tap-loss-start,5,2020-06-29 09:36:00
464,288158819764.0,2.558328094e+16,2.372850966e+16,tap-loss-start,5,2020-06-29 09:37:00
465,0.0,2.558343269e+16,2.372866301e+16,tap-loss-start,5,2020-06-29 09:38:00
466,0.0,2.558358495e+16,2.372881675e+16,tap-loss-stop,6,2020-06-29 09:39:00
467,288161809401.0,2.558373745e+16,2.372897216e+16,tap-loss-stop,6,2020-06-29 09:40:00
468,288161809401.0,2.55838895e+16,2.372912468e+16,tap-loss-stop,6,2020-06-29 09:41:00
469,0.0,2.558404089e+16,2.372927799e+16,tap-loss-stop,6,2020-06-29 09:42:00
470,0.0,2.558419201e+16,2.372943069e+16,tap-loss-stop,6,2020-06-29 09:43:00
471,288168558060.0,2.558434218e+16,2.372958349e+16,tap-loss-start,5,2020-06-29 09:44:00
472,288169268226.0,2.558449284e+16,2.372973591e+16,tap-loss-start,5,2020-06-29 09:45:00
473,0.0,2.558464496e+16,2.372988794e+16,tap-loss-start,5,2020-06-29 09:46:00
474,0.0,2.558479661e+16,2.373004078e+16,tap-loss-start,5,2020-06-29 09:47:00
475,288169268226.0,2.558494738e+16,2.373019249e+16,tap-loss-start,5,2020-06-29 09:48:00
476,0.0,2.558509728e+16,2.373034404e+16,tap-loss-stop,6,2020-06-29 09:49:00
477,288172234526.0,2.558524843e+16,2.373049615e+16,tap-loss-stop,6,2020-06-29 09:50:00
478,0.0,2.55853987e+16,2.373064708e+16,tap-loss-stop,6,2020-06-29 09:51:00
479,288172234526.0,2.558554931e+16,2.373079935e+16,tap-loss-stop,6,2020-06-29 09:52:00
480,0.0,2.55857008e+16,2.373095262e+16,tap-loss-stop,6,2020-06-29 09:53:00
481,288177918327.0,2.558585281e+16,2.373110529e+16,tap-loss-stop,6,2020-06-29 09:54:00
482,288178721495.0,2.558600455e+16,2.373125912e+16,tap-loss-start,5,2020-06-29 09:55:00
483,0.0,2.558615505e+16,2.373141106e+16,tap-loss-start,5,2020-06-29 09:56:00
484,0.0,2.558630567e+16,2.37315637e+16,tap-loss-start,5,2020-06-29 09:57:00
485,288178721495.0,2.558645843e+16,2.373171675e+16,tap-loss-start,5,2020-06-29 09:58:00
486,288178721495.0,2.558661035e+16,2.373187008e+16,tap-loss-start,5,2020-06-29 09:59:00
487,0.0,2.558676176e+16,2.373202324e+16,tap-loss-stop,6,2020-06-29 10:00:00
488,0.0,2.558691364e+16,2.373217514e+16,tap-loss-stop,6,2020-06-29 10:01:00
489,0.0,2.558706434e+16,2.373232879e+16,tap-loss-stop,6,2020-06-29 10:02:00
490,0.0,2.558721506e+16,2.373248126e+16,tap-loss-stop,6,2020-06-29 10:03:00
491,288191321024.0,2.558736648e+16,2.373263345e+16,tap-loss-stop,6,2020-06-29 10:04:00
492,288192045800.0,2.558751721e+16,2.373278681e+16,tap-loss-start,5,2020-06-29 10:05:00
493,0.0,2.558766386e+16,2.373293366e+16,tap-loss-start,5,2020-06-29 10:06:00
494,0.0,2.558781072e+16,2.373308159e+16,tap-loss-start,5,2020-06-29 10:07:00
495,0.0,2.558795415e+16,2.373322564e+16,tap-loss-start,5,2020-06-29 10:08:00
496,288192045800.0,2.558810279e+16,2.37333754e+16,tap-loss-start,5,2020-06-29 10:09:00
497,288195035914.0,2.558825051e+16,2.373352476e+16,tap-loss-start,5,2020-06-29 10:10:00
498,288195035914.0,2.558840114e+16,2.373367606e+16,tap-loss-stop,6,2020-06-29 10:11:00
499,288195035914.0,2.558855247e+16,2.373382865e+16,tap-loss-stop,6,2020-06-29 10:12:00
500,288195035914.0,2.558870573e+16,2.373398083e+16,tap-loss-stop,6,2020-06-29 10:13:00
501,288201118180.0,2.558885801e+16,2.373413478e+16,tap-loss-stop,6,2020-06-29 10:14:00
502,0.0,2.558901e+16,2.373428837e+16,tap-loss-stop,6,2020-06-29 10:15:00
503,0.0,2.558916127e+16,2.37344412e+16,tap-loss-start,5,2020-06-29 10:16:00
504,0.0,2.558931272e+16,2.373459482e+16,tap-loss-start,5,2020-06-29 10:17:00
505,0.0,2.558946464e+16,2.373474858e+16,tap-loss-start,5,2020-06-29 10:18:00
506,288201974067.0,2.55896177e+16,2.373490227e+16,tap-loss-start,5,2020-06-29 10:19:00
507,288216313377.0,2.558976889e+16,2.37350559e+16,tap-loss-start,5,2020-06-29 10:20:00
508,0.0,2.558992065e+16,2.373520902e+16,tap-loss-stop,6,2020-06-29 10:21:00
509,288216313377.0,2.559007182e+16,2.373536117e+16,tap-loss-stop,6,2020-06-29 10:22:00
510,0.0,2.559022213e+16,2.373551284e+16,tap-loss-stop,6,2020-06-29 10:23:00
511,0.0,2.559037278e+16,2.373566565e+16,tap-loss-stop,6,2020-06-29 10:24:00
512,0.0,2.559052366e+16,2.373581931e+16,tap-loss-stop,6,2020-06-29 10:25:00
513,288224613765.0,2.559067407e+16,2.373597194e+16,tap-loss-start,5,2020-06-29 10:26:00
514,0.0,2.559082203e+16,2.373612408e+16,tap-loss-start,5,2020-06-29 10:27:00
515,288224613765.0,2.559097095e+16,2.373627635e+16,tap-loss-start,5,2020-06-29 10:28:00
516,0.0,2.559111839e+16,2.373642707e+16,tap-loss-start,5,2020-06-29 10:29:00
517,0.0,2.559126577e+16,2.373657888e+16,tap-loss-start,5,2020-06-29 10:30:00
518,0.0,2.559141371e+16,2.373673039e+16,tap-loss-stop,6,2020-06-29 10:31:00
519,288227354620.0,2.55915635e+16,2.373688241e+16,tap-loss-stop,6,2020-06-29 10:32:00
520,288227354620.0,2.55917141e+16,2.373703415e+16,tap-loss-stop,6,2020-06-29 10:33:00
521,0.0,2.559186492e+16,2.37371851e+16,tap-loss-stop,6,2020-06-29 10:34:00
522,0.0,2.559201536e+16,2.373733656e+16,tap-loss-stop,6,2020-06-29 10:35:00
523,288233675985.0,2.559216634e+16,2.373748952e+16,tap-loss-stop,6,2020-06-29 10:36:00
524,288233675985.0,2.5592316e+16,2.373764175e+16,tap-loss-start,5,2020-06-29 10:37:00
525,0.0,2.559246428e+16,2.373779472e+16,tap-loss-start,5,2020-06-29 10:38:00
526,0.0,2.559261204e+16,2.373794645e+16,tap-loss-start,5,2020-06-29 10:39:00
527,0.0,2.55927602e+16,2.373809895e+16,tap-loss-start,5,2020-06-29 10:40:00
528,0.0,2.559290825e+16,2.37382514e+16,tap-loss-start,5,2020-06-29 10:41:00
529,0.0,2.559305789e+16,2.373840431e+16,tap-loss-stop,6,2020-06-29 10:42:00
530,288236686213.0,2.559320821e+16,2.373855459e+16,tap-loss-stop,6,2020-06-29 10:43:00
531,0.0,2.559335774e+16,2.373870641e+16,tap-loss-stop,6,2020-06-29 10:44:00
532,0.0,2.559350795e+16,2.373885818e+16,tap-loss-stop,6,2020-06-29 10:45:00
533,288242878750.0,2.559365808e+16,2.373901024e+16,tap-loss-stop,6,2020-06-29 10:46:00
534,0.0,2.559380837e+16,2.373916279e+16,tap-loss-start,5,2020-06-29 10:47:00
535,288242878750.0,2.559395514e+16,2.373931481e+16,tap-loss-start,5,2020-06-29 10:48:00
536,0.0,2.559410324e+16,2.373946883e+16,tap-loss-start,5,2020-06-29 10:49:00
537,0.0,2.559424971e+16,2.373962155e+16,tap-loss-start,5,2020-06-29 10:50:00
538,0.0,2.559439614e+16,2.37397727e+16,tap-loss-start,5,2020-06-29 10:51:00
539,288246326345.0,2.559454286e+16,2.373992471e+16,tap-loss-start,5,2020-06-29 10:52:00
540,0.0,2.559469331e+16,2.374007681e+16,tap-loss-stop,6,2020-06-29 10:53:00
541,0.0,2.559484457e+16,2.374022941e+16,tap-loss-stop,6,2020-06-29 10:54:00
542,288253468791.0,2.559499613e+16,2.374038408e+16,tap-loss-stop,6,2020-06-29 10:55:00
543,0.0,2.559514693e+16,2.374053641e+16,tap-loss-stop,6,2020-06-29 10:56:00
544,288253468791.0,2.55952969e+16,2.374068895e+16,tap-loss-stop,6,2020-06-29 10:57:00
545,0.0,2.5595444e+16,2.374084052e+16,tap-loss-start,5,2020-06-29 10:58:00
546,288258108865.0,2.559558651e+16,2.374099388e+16,tap-loss-start,5,2020-06-29 10:59:00
547,288259117885.0,2.559572756e+16,2.374114501e+16,tap-loss-start,5,2020-06-29 11:00:00
548,0.0,2.559587114e+16,2.374129639e+16,tap-loss-start,5,2020-06-29 11:01:00
549,288260345328.0,2.559601322e+16,2.374144782e+16,tap-loss-start,5,2020-06-29 11:02:00
550,288260345328.0,2.559615772e+16,2.374159941e+16,tap-loss-stop,6,2020-06-29 11:03:00
551,0.0,2.559630822e+16,2.374175176e+16,tap-loss-stop,6,2020-06-29 11:04:00
552,0.0,2.559645722e+16,2.374190343e+16,tap-loss-stop,6,2020-06-29 11:05:00
553,288266713120.0,2.559660746e+16,2.374205514e+16,tap-loss-stop,6,2020-06-29 11:06:00
554,288266713120.0,2.559675801e+16,2.374220776e+16,tap-loss-stop,6,2020-06-29 11:07:00
555,288266713120.0,2.559691067e+16,2.374236118e+16,tap-loss-start,5,2020-06-29 11:08:00
556,0.0,2.559705507e+16,2.374251373e+16,tap-loss-start,5,2020-06-29 11:09:00
557,0.0,2.559719858e+16,2.374266679e+16,tap-loss-start,5,2020-06-29 11:10:00
558,0.0,2.559734193e+16,2.374281974e+16,tap-loss-start,5,2020-06-29 11:11:00
559,0.0,2.559748435e+16,2.374297187e+16,tap-loss-start,5,2020-06-29 11:12:00
560,0.0,2.559762775e+16,2.374312482e+16,tap-loss-start,5,2020-06-29 11:13:00
561,288276370037.0,2.559777685e+16,2.374327776e+16,tap-loss-stop,6,2020-06-29 11:14:00
562,0.0,2.559792764e+16,2.374343028e+16,tap-loss-stop,6,2020-06-29 11:15:00
