,/devices#IntGW-01/metrics/disk-device-read-latency,/devices#IntGW-01/metrics/disk-device-write-latency,/devices#IntGW-02/metrics/disk-device-read-latency,/devices#IntGW-02/metrics/disk-device-write-latency,/devices#RR-01/metrics/disk-device-read-latency,/devices#RR-01/metrics/disk-device-write-latency,/devices#TR-01/metrics/disk-device-read-latency,/devices#TR-01/metrics/disk-device-write-latency,/devices#TR-02/metrics/disk-device-read-latency,/devices#TR-02/metrics/disk-device-write-latency,/computes0/metrics/hardware-ipmi-temperature#03-cpu_2_(0x5)/hardware-ipmi-temperature,/devices#IntGW-01/metrics/cpu_util,/computes0/metrics/hardware/hardware-cpu-load-15min,/devices/modules/Cisco-IOS-XE-bgp-oper/bgp-state-data/neighbors/neighbor/prefix-activity/sent/explicit-withdraw,/devices/modules/Cisco-IOS-XE-bgp-oper/bgp-state-data/neighbors/neighbor/transport/foreign-port,/devices/modules/Cisco-IOS-XE-bgp-oper/bgp-state-data/neighbors/neighbor/transport/local-port,/devices/modules/Cisco-IOS-XE-bgp-oper/bgp-state-data/neighbors/neighbor/bgp-neighbor-counters/received/keepalives,/devices/modules/Cisco-IOS-XE-bgp-oper/bgp-state-data/neighbors/neighbor/bgp-neighbor-counters/sent/keepalives,/devices/modules/openconfig-interfaces/interfaces/interface/state/counters/in-unicast-pkts,/devices/modules/openconfig-interfaces/interfaces/interface/state/counters/out-unicast-pkts,/devices/modules/ietf-interfaces/interfaces-state/interface/statistics/in-unicast-pkts,/devices/modules/ietf-interfaces/interfaces-state/interface/statistics/out-unicast-pkts,/devices/modules/Cisco-IOS-XE-interfaces-oper/interfaces/interface/statistics/in-unicast-pkts,/devices/modules/Cisco-IOS-XE-interfaces-oper/interfaces/interface/statistics/out-unicast-pkts,type,type_code,/devices/modules/openconfig-interfaces/interfaces/interface/subinterfaces/subinterface/state/counters/in-unicast-pkts,/devices/modules/openconfig-interfaces/interfaces/interface/subinterfaces/subinterface/state/counters/out-unicast-pkts,/time
89,10276791.0,287665179617.0,15585759.0,0.0,5643616.0,287403564379.0,2805620.0,289044368984.0,4331170.0,286349275540.0,53.0,52.7446376367962,17.2,5,179,54039,65,57,233076218,413793920,233076218,413793920,233076218,413793920,interface-down,3,233076218,413793920,2020-06-29 03:22:00
90,10276791.0,287672978274.0,2303715404.0,268643226963.0,0.0,0.0,0.0,0.0,4331170.0,286349275540.0,53.0,53.297108588636206,17.2,5,179,54039,66,58,233078364,413798338,233078364,413798338,233078364,413798338,interface-down,3,233078364,413798338,2020-06-29 03:23:00
91,0.0,0.0,2303715404.0,268647056270.0,0.0,0.0,2805620.0,289044368984.0,4331170.0,286355629895.0,52.0,53.34625684800356,17.045,5,179,54039,68,59,233080418,413802763,233080418,413802763,233080418,413802763,interface-down,3,233080418,413802763,2020-06-29 03:24:00
92,0.0,0.0,15585759.0,0.0,0.0,0.0,2805620.0,289047491045.0,4331170.0,286355629895.0,52.0,52.93227947454676,16.97,5,179,54039,69,60,233082657,413807186,233082657,413807186,233082657,413807186,interface-down,3,233082657,413807186,2020-06-29 03:25:00
93,10276791.0,287681402461.0,15585759.0,0.0,0.0,0.0,0.0,0.0,4331170.0,286359413878.0,51.0,53.14944517917068,16.95,5,179,54039,70,61,233084851,413811606,233084851,413811606,233084851,413811606,interface-up,4,233084851,413811606,2020-06-29 03:26:00
94,0.0,0.0,2303715404.0,268647533250.0,0.0,0.0,2805620.0,289047925612.0,0.0,0.0,52.0,59.609574475452376,16.97,5,179,54039,71,61,233087129,413816227,233087129,413816227,233087129,413816227,interface-up,4,233087129,413816227,2020-06-29 03:27:00
95,0.0,0.0,15585759.0,0.0,0.0,0.0,2805620.0,289047925612.0,4331170.0,286362588667.0,52.0,62.77337877145711,16.97,5,179,54039,72,62,233089382,413820649,233089382,413820649,233089382,413820649,interface-up,4,233089382,413820649,2020-06-29 03:28:00
96,0.0,0.0,2303715404.0,268650551532.0,5643616.0,287407593330.0,0.0,0.0,4331170.0,286365774587.0,52.0,63.58368210073657,16.9,5,179,54039,73,64,233091581,413825075,233091581,413825075,233091581,413825075,interface-up,4,233091581,413825075,2020-06-29 03:29:00
97,10276791.0,287685203550.0,2303715404.0,268651090074.0,5643616.0,287413412717.0,2805620.0,289055272325.0,4331170.0,286365774587.0,53.0,63.29546570266508,16.9,5,179,54039,74,65,233093846,413829495,233093846,413829495,233093846,413829495,interface-up,4,233093846,413829495,2020-06-29 03:30:00
98,10276791.0,287685203550.0,15585759.0,0.0,5643616.0,287415497376.0,2805620.0,289056672939.0,4331170.0,286365774587.0,53.0,63.19477670330813,16.805,6,179,54039,75,66,233095929,413833928,233095929,413833928,233095929,413833928,interface-down,3,233095929,413833928,2020-06-29 03:31:00
99,0.0,0.0,2303715404.0,268662280069.0,5643616.0,287415497376.0,0.0,0.0,4331170.0,286365774587.0,53.0,54.93432093634838,16.65,6,179,54039,76,67,233098144,413838547,233098144,413838547,233098144,413838547,interface-down,3,233098144,413838547,2020-06-29 03:32:00
100,10276791.0,287693405410.0,2303715404.0,268662752554.0,0.0,0.0,2805620.0,289056672939.0,0.0,0.0,53.0,54.98479303907183,16.69,6,179,54039,77,68,233100225,413842965,233100225,413842965,233100225,413842965,interface-down,3,233100225,413842965,2020-06-29 03:33:00
101,0.0,0.0,2303715404.0,268689107204.0,0.0,0.0,2805620.0,289056672939.0,4331170.0,286368116496.0,53.0,54.98886337584708,16.67,6,179,54039,78,69,233102316,413847388,233102316,413847388,233102316,413847388,interface-down,3,233102316,413847388,2020-06-29 03:34:00
102,0.0,0.0,2303715404.0,268689689369.0,5643616.0,287418499853.0,2805620.0,289059592725.0,4331170.0,286368116496.0,53.0,54.66137794627574,16.75,6,179,54039,79,70,233104548,413851810,233104548,413851810,233104548,413851810,interface-down,3,233104548,413851810,2020-06-29 03:35:00
103,10276791.0,287694336228.0,2303715404.0,268689689369.0,5643616.0,287419179363.0,2805620.0,289060057350.0,0.0,0.0,53.0,55.02460628734776,16.814999999999998,6,179,54039,80,71,233106657,413856229,233106657,413856229,233106657,413856229,interface-down,3,233106657,413856229,2020-06-29 03:36:00
104,0.0,0.0,15585759.0,0.0,5643616.0,287425495551.0,0.0,0.0,4331170.0,286371633907.0,53.0,59.445304189628494,16.93,6,179,54039,82,71,233108943,413860854,233108943,413860854,233108943,413860854,interface-up,4,233108943,413860854,2020-06-29 03:37:00
105,10276791.0,287694336228.0,15585759.0,0.0,0.0,0.0,0.0,0.0,4331170.0,286371633907.0,54.0,62.94519295166524,16.97,6,179,54039,83,72,233110989,413865275,233110989,413865275,233110989,413865275,interface-up,4,233110989,413865275,2020-06-29 03:38:00
106,0.0,0.0,15585759.0,0.0,5643616.0,287426149204.0,0.0,0.0,4331170.0,286374541551.0,54.0,63.10621132823641,17.14,6,179,54039,84,73,233113143,413869699,233113143,413869699,233113143,413869699,interface-up,4,233113143,413869699,2020-06-29 03:39:00
107,0.0,0.0,2303715404.0,268693302772.0,0.0,0.0,2805620.0,289066416434.0,4331170.0,286374541551.0,53.0,62.8591728579121,17.15,6,179,54039,85,75,233115345,413874118,233115345,413874118,233115345,413874118,interface-up,4,233115345,413874118,2020-06-29 03:40:00
108,0.0,0.0,15585759.0,0.0,0.0,0.0,2805620.0,289069135454.0,4331170.0,286374541551.0,53.0,63.06700375552168,17.14,6,179,54039,86,76,233117536,413878539,233117536,413878539,233117536,413878539,interface-up,4,233117536,413878539,2020-06-29 03:41:00
109,10276791.0,287697592452.0,15585759.0,0.0,5643616.0,287433179505.0,0.0,0.0,4331170.0,286374541551.0,53.0,63.13586733228236,17.19,6,179,54039,87,77,233119694,413882960,233119694,413882960,233119694,413882960,interface-down,3,233119694,413882960,2020-06-29 03:42:00
110,10276791.0,287697592452.0,2303715404.0,268696635323.0,5643616.0,287433179505.0,2805620.0,289069523065.0,4331170.0,286374541551.0,53.0,62.78517714528384,17.06,6,179,54039,88,78,233121750,413887382,233121750,413887382,233121750,413887382,interface-down,3,233121750,413887382,2020-06-29 03:43:00
111,0.0,0.0,15585759.0,0.0,0.0,0.0,0.0,0.0,4331170.0,286377262095.0,53.0,63.43399238325235,16.990000000000002,6,179,54039,89,79,233123854,413891807,233123854,413891807,233123854,413891807,interface-down,3,233123854,413891807,2020-06-29 03:44:00
112,0.0,0.0,15585759.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,63.64115278538228,17.02,6,179,54039,90,80,233125989,413896228,233125989,413896228,233125989,413896228,interface-down,3,233125989,413896228,2020-06-29 03:45:00
113,0.0,0.0,15585759.0,0.0,5643616.0,287437238280.0,0.0,0.0,4331170.0,286380938706.0,53.0,63.14011207912048,16.93,6,179,54039,91,81,233128071,413900648,233128071,413900648,233128071,413900648,interface-down,3,233128071,413900648,2020-06-29 03:46:00
114,10276791.0,287704184940.0,15585759.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,62.373674701822985,16.925,6,179,54039,93,82,233130166,413905067,233130166,413905067,233130166,413905067,interface-up,4,233130166,413905067,2020-06-29 03:47:00
115,0.0,0.0,2303715404.0,268702449743.0,5643616.0,287437238280.0,2805620.0,289073256814.0,0.0,0.0,54.0,62.36390483215692,16.84,6,179,54039,94,83,233132219,413909487,233132219,413909487,233132219,413909487,interface-up,4,233132219,413909487,2020-06-29 03:48:00
116,10276791.0,287707598656.0,15585759.0,0.0,5643616.0,287437238280.0,2805620.0,289073256814.0,0.0,0.0,54.0,62.34942965313672,16.86,6,179,54039,95,84,233134443,413913916,233134443,413913916,233134443,413913916,interface-up,4,233134443,413913916,2020-06-29 03:49:00
117,10276791.0,287707598656.0,15585759.0,0.0,5643616.0,287440222808.0,2805620.0,289079847789.0,0.0,0.0,54.0,62.76931324110639,16.915,6,179,54039,96,86,233136690,413918336,233136690,413918336,233136690,413918336,interface-up,4,233136690,413918336,2020-06-29 03:50:00
118,10276791.0,287707598656.0,15585759.0,0.0,0.0,0.0,2805620.0,289080913278.0,4331170.0,286383373897.0,54.0,63.322023089440975,17.04,6,179,54039,97,87,233138881,413922766,233138881,413922766,233138881,413922766,interface-up,4,233138881,413922766,2020-06-29 03:51:00
119,10276791.0,287707598656.0,15585759.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,63.43418830883077,17.04,6,179,54039,98,88,233141011,413927184,233141011,413927184,233141011,413927184,interface-down,3,233141011,413927184,2020-06-29 03:52:00
120,10276791.0,287707598656.0,2303715404.0,268710410065.0,5643616.0,287443289965.0,2805620.0,289089322541.0,0.0,0.0,54.0,63.13336057581083,17.22,6,179,54039,99,89,233143143,413931602,233143143,413931602,233143143,413931602,interface-down,3,233143143,413931602,2020-06-29 03:53:00
121,0.0,0.0,2303715404.0,268713839782.0,5643616.0,287443289965.0,0.0,0.0,0.0,0.0,54.0,63.09684633661216,17.15,6,179,54039,100,90,233145173,413936026,233145173,413936026,233145173,413936026,interface-down,3,233145173,413936026,2020-06-29 03:54:00
122,10276791.0,287714752784.0,15585759.0,0.0,5643616.0,287446697272.0,0.0,0.0,4331170.0,286386421145.0,54.0,62.61905383092498,17.17,6,179,54039,101,91,233147257,413940448,233147257,413940448,233147257,413940448,interface-down,3,233147257,413940448,2020-06-29 03:55:00
123,10276791.0,287714752784.0,2303715404.0,268714431911.0,5643616.0,287447115912.0,2805620.0,289092826069.0,0.0,0.0,54.0,63.120550991592765,17.14,6,179,54039,102,92,233149338,413944869,233149338,413944869,233149338,413944869,interface-down,3,233149338,413944869,2020-06-29 03:56:00
124,10276791.0,287714752784.0,2303715404.0,268716312179.0,5643616.0,287447115912.0,0.0,0.0,4331170.0,286393039180.0,54.0,62.57591438800349,17.31,6,179,54039,104,94,233151399,413949289,233151399,413949289,233151399,413949289,interface-up,4,233151399,413949289,2020-06-29 03:57:00
125,10276791.0,287714752784.0,2303715404.0,268716312179.0,0.0,0.0,0.0,0.0,4331170.0,286393039180.0,53.0,63.35786169841058,17.44,6,179,54039,105,95,233153475,413953708,233153475,413953708,233153475,413953708,interface-up,4,233153475,413953708,2020-06-29 03:58:00
126,0.0,0.0,15585759.0,0.0,0.0,0.0,2805620.0,289092826069.0,4331170.0,286395424748.0,53.0,63.85088817247654,17.37,6,179,54039,106,96,233155527,413958134,233155527,413958134,233155527,413958134,interface-up,4,233155527,413958134,2020-06-29 03:59:00
127,0.0,0.0,15585759.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,63.85605041563459,17.375,6,179,54039,107,97,233157932,413962555,233157932,413962555,233157932,413962555,interface-up,4,233157932,413962555,2020-06-29 04:00:00
128,10276791.0,287718691768.0,2303715404.0,268720614885.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,63.358278876657295,17.37,6,179,54039,108,98,233159940,413966978,233159940,413966978,233159940,413966978,interface-up,4,233159940,413966978,2020-06-29 04:01:00
129,0.0,0.0,15585759.0,0.0,5643616.0,287453945644.0,0.0,0.0,4331170.0,286395424748.0,53.0,62.82162505622469,17.37,6,179,54039,109,99,233162002,413971397,233162002,413971397,233162002,413971397,interface-down,3,233162002,413971397,2020-06-29 04:02:00
130,0.0,0.0,15585759.0,0.0,5643616.0,287453945644.0,0.0,0.0,4331170.0,286395424748.0,53.0,63.08872847611451,17.44,6,179,54039,110,100,233164179,413975817,233164179,413975817,233164179,413975817,interface-down,3,233164179,413975817,2020-06-29 04:03:00
131,10276791.0,287726622431.0,15585759.0,0.0,5643616.0,287453945644.0,0.0,0.0,0.0,0.0,53.0,62.1474386215359,17.415,6,179,54039,111,101,233166352,413980241,233166352,413980241,233166352,413980241,interface-down,3,233166352,413980241,2020-06-29 04:04:00
132,10276791.0,287726622431.0,2303715404.0,268728327142.0,5643616.0,287457255880.0,2805620.0,289102444303.0,4331170.0,286398725659.0,54.0,62.470535987478335,17.52,6,179,54039,112,102,233168572,413984662,233168572,413984662,233168572,413984662,interface-down,3,233168572,413984662,2020-06-29 04:05:00
133,0.0,0.0,2303715404.0,268728327142.0,5643616.0,287457610270.0,0.0,0.0,0.0,0.0,54.0,62.37407392449596,17.509999999999998,6,179,54039,113,103,233170691,413989080,233170691,413989080,233170691,413989080,interface-down,3,233170691,413989080,2020-06-29 04:06:00
134,0.0,0.0,2303715404.0,268728327142.0,5643616.0,287457610270.0,0.0,0.0,4331170.0,286402116744.0,54.0,62.64273991340703,17.52,6,179,54039,115,104,233172858,413993501,233172858,413993501,233172858,413993501,interface-up,4,233172858,413993501,2020-06-29 04:07:00
135,10276791.0,287726622431.0,2303715404.0,268728327142.0,0.0,0.0,0.0,0.0,4331170.0,286402116744.0,53.0,63.40811221568944,17.58,6,179,54039,116,106,233174941,413997921,233174941,413997921,233174941,413997921,interface-up,4,233174941,413997921,2020-06-29 04:08:00
136,10276791.0,287730867454.0,2303715404.0,268732222424.0,0.0,0.0,2805620.0,289104215809.0,4331170.0,286408703642.0,54.0,63.14356806474263,17.57,6,179,54039,117,107,233177036,414002345,233177036,414002345,233177036,414002345,interface-up,4,233177036,414002345,2020-06-29 04:09:00
137,0.0,0.0,15585759.0,0.0,5643616.0,287461925180.0,0.0,0.0,0.0,0.0,54.0,63.40250873474155,17.51,6,179,54039,118,108,233179175,414006763,233179175,414006763,233179175,414006763,interface-up,4,233179175,414006763,2020-06-29 04:10:00
138,10276791.0,287730867454.0,2303715404.0,268732735335.0,5643616.0,287464476064.0,0.0,0.0,0.0,0.0,54.0,63.15461904316968,17.56,6,179,54039,119,109,233181305,414011195,233181305,414011195,233181305,414011195,interface-up,4,233181305,414011195,2020-06-29 04:11:00
139,10276791.0,287730867454.0,15585759.0,0.0,5643616.0,287464866710.0,0.0,0.0,0.0,0.0,54.0,63.33454569978233,17.53,6,179,54039,120,110,233183441,414015613,233183441,414015613,233183441,414015613,interface-down,3,233183441,414015613,2020-06-29 04:12:00
140,0.0,0.0,15585759.0,0.0,5643616.0,287464866710.0,2805620.0,289113467688.0,4331170.0,286411120256.0,52.0,61.80370934603658,17.5,6,179,54039,121,111,233185675,414020036,233185675,414020036,233185675,414020036,interface-down,3,233185675,414020036,2020-06-29 04:13:00
141,10276791.0,287738313705.0,15585759.0,0.0,0.0,0.0,0.0,0.0,4331170.0,286414491729.0,53.0,61.39221891342687,17.5,6,179,54039,122,112,233187749,414024455,233187749,414024455,233187749,414024455,interface-down,3,233187749,414024455,2020-06-29 04:14:00
142,10276791.0,287738313705.0,2303715404.0,268739563925.0,5643616.0,287469040031.0,0.0,0.0,4331170.0,286414491729.0,53.0,60.94949540649067,17.41,6,179,54039,123,113,233189923,414028879,233189923,414028879,233189923,414028879,interface-down,3,233189923,414028879,2020-06-29 04:15:00
143,0.0,0.0,2303715404.0,268739563925.0,5643616.0,287469382316.0,2805620.0,289117943352.0,0.0,0.0,53.0,61.08322253344642,17.41,6,179,54039,125,114,233192111,414033297,233192111,414033297,233192111,414033297,interface-down,3,233192111,414033297,2020-06-29 04:16:00
144,0.0,0.0,2303715404.0,268739563925.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,60.97861602109977,17.59,6,179,54039,126,115,233194294,414037716,233194294,414037716,233194294,414037716,interface-up,4,233194294,414037716,2020-06-29 04:17:00
145,0.0,0.0,15585759.0,0.0,5643616.0,287469382316.0,2805620.0,289117943352.0,4331170.0,286417890834.0,53.0,62.33735703774874,17.52,6,179,54039,127,116,233196442,414042136,233196442,414042136,233196442,414042136,interface-up,4,233196442,414042136,2020-06-29 04:18:00
146,10276791.0,287741683662.0,2303715404.0,268742707107.0,5643616.0,287469382316.0,0.0,0.0,0.0,0.0,53.0,63.514669502385885,17.38,6,179,54039,128,117,233198490,414046555,233198490,414046555,233198490,414046555,interface-up,4,233198490,414046555,2020-06-29 04:19:00
147,0.0,0.0,2303715404.0,268743134226.0,5643616.0,287473179189.0,2805620.0,289124108621.0,0.0,0.0,53.0,63.58223118002736,17.93,6,179,54039,129,118,233200683,414050980,233200683,414050980,233200683,414050980,interface-up,4,233200683,414050980,2020-06-29 04:20:00
148,0.0,0.0,15585759.0,0.0,5643616.0,287476170662.0,2805620.0,289126749299.0,0.0,0.0,54.0,63.891277327870654,18.16,6,179,54039,130,120,233202890,414055402,233202890,414055402,233202890,414055402,interface-up,4,233202890,414055402,2020-06-29 04:21:00
149,10276791.0,287741683662.0,15585759.0,0.0,0.0,0.0,2805620.0,289127014947.0,4331170.0,286421331604.0,54.0,63.60409256004648,18.16,6,179,54039,131,121,233205087,414059822,233205087,414059822,233205087,414059822,interface-up,4,233205087,414059822,2020-06-29 04:22:00
150,10276791.0,287741683662.0,15585759.0,0.0,5643616.0,287476670095.0,0.0,0.0,0.0,0.0,54.0,63.63073550863268,18.29,6,179,54039,132,122,233207267,414064241,233207267,414064241,233207267,414064241,interface-down,3,233207267,414064241,2020-06-29 04:23:00
151,10276791.0,287747751325.0,2303715404.0,268756474616.0,5643616.0,287476670095.0,2805620.0,289127014947.0,0.0,0.0,54.0,62.97981756572637,18.285,6,179,54039,133,123,233209449,414068662,233209449,414068662,233209449,414068662,interface-down,3,233209449,414068662,2020-06-29 04:24:00
152,0.0,0.0,2303715404.0,268756854584.0,5643616.0,287480454801.0,2805620.0,289130573447.0,0.0,0.0,54.0,62.363103659386645,18.21,6,179,54039,134,124,233211609,414073088,233211609,414073088,233211609,414073088,interface-down,3,233211609,414073088,2020-06-29 04:25:00
153,10276791.0,287747751325.0,15585759.0,0.0,0.0,0.0,2805620.0,289131091531.0,4331170.0,286429349158.0,54.0,62.49353997018399,18.2,6,179,54039,136,125,233213808,414077508,233213808,414077508,233213808,414077508,interface-down,3,233213808,414077508,2020-06-29 04:26:00
154,0.0,0.0,2303715404.0,268756854584.0,5643616.0,287480804843.0,0.0,0.0,4331170.0,286429349158.0,54.0,62.07951941316387,18.13,6,179,54039,137,126,233215917,414081928,233215917,414081928,233215917,414081928,interface-down,3,233215917,414081928,2020-06-29 04:27:00
155,10276791.0,287755922106.0,15585759.0,0.0,5643616.0,287480804843.0,2805620.0,289131091531.0,0.0,0.0,54.0,62.90135297463678,17.97,6,179,54039,138,126,233218066,414086349,233218066,414086349,233218066,414086349,interface-up,4,233218066,414086349,2020-06-29 04:28:00
156,0.0,0.0,2303715404.0,268760831792.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,63.11019834186958,17.87,6,179,54039,139,127,233220263,414090768,233220263,414090768,233220263,414090768,interface-up,4,233220263,414090768,2020-06-29 04:29:00
157,10276791.0,287761060338.0,15585759.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,62.95324775492589,17.93,6,179,54039,140,128,233222479,414095194,233222479,414095194,233222479,414095194,interface-up,4,233222479,414095194,2020-06-29 04:30:00
158,0.0,0.0,2303715404.0,268761256519.0,5643616.0,287487324644.0,0.0,0.0,0.0,0.0,53.0,63.63712768258208,17.86,6,179,54039,141,129,233224517,414099627,233224517,414099627,233224517,414099627,interface-up,4,233224517,414099627,2020-06-29 04:31:00
159,10276791.0,287761060338.0,15585759.0,0.0,0.0,0.0,2805620.0,289138895151.0,4331170.0,286432828271.0,54.0,63.06286100990389,17.85,6,179,54039,142,131,233226642,414104047,233226642,414104047,233226642,414104047,interface-up,4,233226642,414104047,2020-06-29 04:32:00
160,0.0,0.0,2303715404.0,268764932128.0,0.0,0.0,0.0,0.0,4331170.0,286432828271.0,53.0,63.26372875335557,17.81,6,179,54039,143,131,233228812,414108467,233228812,414108467,233228812,414108467,interface-down,3,233228812,414108467,2020-06-29 04:33:00
161,10276791.0,287768232516.0,15585759.0,0.0,5643616.0,287487324644.0,2805620.0,289138895151.0,0.0,0.0,53.0,63.15491129558962,17.79,6,179,54039,144,132,233230903,414112888,233230903,414112888,233230903,414112888,interface-down,3,233230903,414112888,2020-06-29 04:34:00
162,0.0,0.0,15585759.0,0.0,5643616.0,287490503660.0,2805620.0,289142414291.0,0.0,0.0,54.0,62.75301235613408,17.72,6,179,54039,145,134,233232958,414117311,233232958,414117311,233232958,414117311,interface-down,3,233232958,414117311,2020-06-29 04:35:00
163,0.0,0.0,15585759.0,0.0,5643616.0,287490846656.0,0.0,0.0,4331170.0,286440719950.0,54.0,62.771871952076886,17.72,6,179,54039,146,135,233235137,414121732,233235137,414121732,233235137,414121732,interface-down,3,233235137,414121732,2020-06-29 04:36:00
164,10276791.0,287768232516.0,15585759.0,0.0,5643616.0,287490846656.0,0.0,0.0,0.0,0.0,54.0,63.5327769535803,17.765,6,179,54039,148,136,233237311,414126153,233237311,414126153,233237311,414126153,interface-down,3,233237311,414126153,2020-06-29 04:37:00
165,0.0,0.0,2303715404.0,268771919490.0,5643616.0,287490846656.0,0.0,0.0,0.0,0.0,54.0,62.32150577910976,17.83,6,179,54039,149,137,233239460,414130573,233239460,414130573,233239460,414130573,interface-up,4,233239460,414130573,2020-06-29 04:38:00
166,0.0,0.0,2303715404.0,268775317699.0,5643616.0,287490846656.0,2805620.0,289142851991.0,4331170.0,286443674800.0,54.0,62.54045678016773,17.83,6,179,54039,150,138,233241628,414134992,233241628,414134992,233241628,414134992,interface-up,4,233241628,414134992,2020-06-29 04:39:00
167,10276791.0,287771755004.0,2303715404.0,268775788322.0,0.0,0.0,2805620.0,289149799236.0,0.0,0.0,54.0,62.4646726786132,17.75,6,179,54039,151,139,233243658,414139418,233243658,414139418,233243658,414139418,interface-up,4,233243658,414139418,2020-06-29 04:40:00
168,10276791.0,287771755004.0,15585759.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,62.97201424250992,17.66,6,179,54039,152,140,233245849,414143836,233245849,414143836,233245849,414143836,interface-up,4,233245849,414143836,2020-06-29 04:41:00
169,0.0,0.0,15585759.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,63.30159804330153,17.65,6,179,54039,153,141,233248049,414148258,233248049,414148258,233248049,414148258,interface-up,4,233248049,414148258,2020-06-29 04:42:00
